id,followers,username,time,last_child_time,Hop,Non_follower
46385698,245,johncondray,10661,688144,3,0
8.26087E+17,33,viens_rd,10660,688144,1,1
1.48394E+18,44,GregKRD,10658,10658,4,0
212275502,8085,joeyarbagey,10653,688144,2,0
1.62368E+18,3,MaskedPoet305,10649,10649,4,0
1.1227E+18,975,LynStrohs,10648,688144,2,0
9.84899E+17,1850,se_kear,10647,688144,2,0
1.53744E+18,14,TwutterSuks,10644,10644,4,0
1.49969E+18,8,PropagandaPoPo,10640,10640,2,0
1.43286E+18,627,WillfulThought,10703,688144,2,0
113092916,2115,docthad,10635,688144,2,0
1.24834E+18,193,JOHNAVATARcom,10635,688144,1,0
277097864,156,eltervoog,10629,688144,4,0
1.48109E+18,5,malcomjones73,10625,10625,1,0
1.51251E+18,3,tabby_thoughts,10623,10623,1,0
2315642425,158,n_bellissima,10620,688144,3,0
1.35351E+18,5,America16385100,10614,10614,1,0
1.49757E+18,244,TERRISM78278917,10609,688144,3,0
76369819,7129,twp459,10608,688144,1,0
1.59014E+18,248,MyshkinPrincess,10607,688144,1,0
8.48535E+17,70,coreen_brien,10607,688144,1,0
299157866,447,rodlinafelter,10601,688144,2,0
368596035,29,danabromley,10598,10598,1,0
1.5913E+18,384,arenosobcn,10594,688144,2,0
17869033,46,bigvongo,10590,10590,2,0
1.52101E+18,3,WeeseButch,10587,10587,1,0
9.67493E+17,345,Citizen1Greg,10582,688144,2,0
9.51894E+17,3829,5MilesHigher,10569,688144,2,0
1.14525E+18,1149,Frakis21,10563,688144,1,0
1.37721E+18,85,DawnLynne20,10560,688144,1,0
288335760,508,treonut,10554,688144,1,0
213297209,630,morrigan38,10536,10536,1,0
1.50641E+18,259,MRb33R,10523,688144,1,0
30385692,20,lazzaretti,10523,10523,3,0
602971151,266,AirforceB75,10521,688144,4,0
3242592290,4,rubs64_ruby,10520,10520,1,1
1.53765E+18,1,ThomasB55212184,10517,10517,1,0
258559475,6742,sabatino996,10515,688144,2,0
329298596,20,thekidx6,10514,688144,1,1
28943341,14,LostWages2024,10507,688144,2,0
28463442,2584,e_wanders_,10505,688144,2,0
9.41747E+17,6180,Firegerbil571,10505,688144,2,0
3187588319,316,tomdigstheatre,10494,141779,4,0
9.46948E+17,10,Vice_Lord_3000,10494,10494,1,1
1.589E+18,20,BlondaAnti,10492,688144,2,0
1.46035E+18,64,PatWalt80373904,10489,10489,3,0
262493882,8352,PatrickGman,10481,688144,3,0
1.54645E+18,98,sammyg1953,10479,116066,2,0
1.09639E+18,274,KollockShepard,10475,688144,3,0
107201085,34,Trelexus,10473,10473,1,1
3259108820,19,LauraCamp63,10470,10470,2,0
86408133,72,KasumiNinja,10469,688144,4,0
2689297233,84,EarlChatham,10464,10464,3,0
1.59621E+18,5,Maurici7749,10464,10464,1,0
1072004016,596,OurLadyBrewery,10460,688144,1,0
8.99687E+17,8,islagiffidy,10457,10457,2,0
1.44403E+18,19,bratfisch_der,10457,10457,2,0
1.1084E+18,3298,ur6067,10455,688144,2,0
7.25057E+17,3915,eimzcaomhanach,10451,688144,2,0
1096393970,23,philipstownpete,10450,10450,1,1
1.26317E+18,67,Drummer66X,10449,688144,3,0
1.4451E+18,8,McFrank2762,10434,10434,1,0
1.39056E+18,23,Truthwobias,10434,10434,2,0
2256709759,61,RenieBenie,10421,688144,1,0
4013321421,189,Toniirl82,10416,688144,3,0
30721900,209,mapcruzin,10414,10414,1,1
1.57336E+18,504,SpringerMaine1,10407,688144,2,0
36821132,275,mjg23232,10400,688144,2,0
1365494599,34,rottenfungus,10399,10399,2,0
1.47914E+18,65,Hiiamhelen,10397,688144,2,0
1.53192E+18,37,braddah_shaka,10396,10396,1,0
7.96344E+17,65,Kathlee47396161,10393,10393,1,0
1.06532E+18,40,KBDUB05,10393,10393,3,0
1.51967E+18,3523,tmee691606,10393,688144,2,0
8.90657E+17,60,adamsmalys,10392,10392,2,0
89847975,1721,KathleenMorse,10387,688144,2,0
1.20589E+18,129,AndreaStockdal2,10384,688144,2,0
1086823670,5520,HowCamJokes,10375,688144,2,0
553798247,157,ACintheWC,10375,10375,1,0
1.32802E+18,1204,Trump2Gitmo,10366,688144,2,0
25083746,195,kiwiwmn,10362,688144,2,0
70364855,4990,imcbear,10360,688144,2,0
3264632935,267,SaveTheBees2024,10359,688144,2,0
1.28904E+18,320,LoreWhiteHouse,10358,688144,2,0
8.06253E+17,14,gingerbeard424,10358,10358,2,0
1.05848E+18,83,Savant32591273,10341,688144,1,0
26985441,417,RobertWJones,10341,688144,4,0
1.42365E+18,195,ncfunguy1,10340,10340,1,0
1.52409E+18,1140,TheeThomasB,10338,688144,2,0
407958797,186,LivingLarkin,10338,10338,1,1
1.49367E+18,3,TeayaWilson,10333,10333,2,0
1.63384E+18,51,1marvinmartian8,10329,688144,1,0
1.15813E+18,264,susiequinn2u,10328,688144,2,0
1.61471E+18,31,RSax89152183,10325,10325,1,0
4135773976,2360,finn_charlene,10320,688144,3,0
1.60227E+18,66,Angel3Lost,10318,688144,1,0
1.52058E+18,2755,youneedaclue,10317,688144,1,0
9.77002E+17,245,longtall6,10315,688144,1,1
1.59368E+18,65,Dallassuxballs,10314,688144,1,0
1.57347E+18,298,ULTRAMAGAHATER1,10292,688144,2,0
233728740,2242,chrispanza,10286,688144,2,0
1.48671E+18,1888,LaisRon,10283,688144,1,0
1.25314E+18,152,AliciaMiguens,10282,688144,1,0
1.27831E+18,641,madenergydsm,10281,688144,3,0
1665009704,74,pjmac651,10277,10277,1,0
1.35495E+18,19,Floridabound15,10276,688144,2,0
599368483,126,SydneyRobert14,10275,10275,1,0
1.59592E+18,1769,SecretsPng,10271,688144,2,0
1.15195E+18,173,brinkley_js,10270,688144,2,0
1.20308E+18,47,Dexterinzo1,10264,10264,1,1
8.20167E+17,5,JackStribling4,10264,10264,1,1
18781227,17,JeffandGraham,10263,10263,2,0
625263041,1961,KrissiNixon,10262,688144,2,0
8.79772E+17,71,LinnMiller66,10260,10260,1,1
1.53969E+18,25,LesterSmalls45,10249,10249,1,0
1722058249,101,Carmenlp56Perez,10248,10248,3,0
25082409,17,ajrunner0607,10244,688144,1,0
1.45349E+18,253,KatsCornerOK,10242,688144,3,0
4075943843,121,SouthernGirlSC,10242,688144,3,0
1.47775E+18,1371,rYBqJMAHZunGKGj,10238,688144,1,0
1.37145E+18,11,Tennison3R,10238,10238,1,0
1310563812,276,mariajondahl50,10237,688144,1,0
1.2733E+18,2,penny_eggleston,10232,10232,2,0
1.62912E+18,18,Icarus_Rising23,10619,10619,2,0
860641171,738,sandduch,10225,688144,2,0
3176311399,154,csxxxxxxx2,10224,10224,1,0
190128415,259,DandyInHades,10215,688144,3,0
8.6528E+17,220,crushmycurls,10207,10207,3,0
1.19584E+18,34,Braaty11,10207,10207,1,0
1.56258E+18,16,PreSports22,10203,10203,1,1
8.28067E+17,143,ramona120231,10203,10203,1,1
52222198,154,JenTayVA,10195,688144,4,0
1.23776E+18,943,Thebb69143357,10188,688144,2,0
1.50243E+18,314,MrNYC1974,10187,688144,2,0
2986322301,413,VeloBouf,10187,688144,3,0
8.30096E+17,7,peepsoftheleft,10182,10182,3,0
9.67112E+17,166,Miimiis_Pets,10180,10180,4,0
1.34851E+18,2498,BabeVermont79,10178,688144,2,0
9.28279E+17,18,Kukana16,10174,10174,3,0
9.25658E+17,1762,Bipporip,10173,688144,2,0
9.37742E+17,1255,KayWinn49,10173,688144,2,0
1.1077E+18,829,ResultT4,10169,688144,2,0
1.29467E+18,3904,Dark_Days2020,10166,688144,2,0
1.47341E+18,293,GinaP98278919,10163,688144,3,0
9.35552E+17,5,JimPappas20,10162,10162,1,1
1.55412E+18,24,AriDerryet,10161,10161,4,0
66802506,212,Diletto61,10154,688144,2,0
1064935214,1607,BlaneErwin,10154,688144,2,0
1.62284E+18,1,MBravo3217,10152,10152,2,0
1.07653E+18,60,BertaLe74689672,10145,688144,1,0
400448461,40,Mcdoodad,10138,10138,1,1
1.31318E+18,183,what_privilege4,10134,688144,2,0
1.45718E+18,3267,ArdonIves,10131,688144,2,0
3279048967,356,loborides,10131,688144,4,0
1.31893E+18,0,WillBR45294952,10127,10127,1,1
2351339382,1602,myrobob,10122,10122,1,1
292648201,190,parisiswaiting,10121,688144,2,0
1.29037E+18,4,FoxNewsBoard,10098,10098,1,1
1.01145E+18,145,1Tblair,10097,688144,1,0
17526654,71,SSherwin,10096,688144,1,0
1.61499E+18,249,democracy_dan,10096,688144,3,0
15359512,365,boulderfans,10084,10084,2,0
1.36768E+18,412,KauffmanAndie,10081,688144,2,0
1.59401E+18,1,SuzanneDemauro,10071,10071,2,0
2415275550,2177,mbucy57,10065,688144,2,0
199347160,38,_teckmonkey,10049,10049,2,0
56532815,1581,reocares,10047,688144,2,0
25534244,2,chazfray,10046,10046,1,1
1.59327E+18,8,LeroysDreamGirl,10042,10042,1,1
1.51869E+18,53,JBodinesMom,10038,10038,2,0
236894984,1800,Techgnostik,10030,688144,2,0
8.03289E+17,462,BLgaar,10028,688144,2,0
18196482,3298,LissaL,10021,688144,2,0
1.31529E+18,834,witt_bg,10018,688144,2,0
1631676018,63,Ian_McDonough7,10015,688144,1,0
1.52007E+18,74,SandyRebelMinor,10014,688144,2,0
1.26872E+18,18,DiPicoli,10013,10013,1,1
1152600211,31,cme4truth,10012,10012,1,0
1.61881E+18,27,D1rkStraun,10012,688144,3,0
1.36896E+18,328,AntiFashTweete,10005,688144,3,0
1.27307E+18,235,LawOrderPeace,10003,688144,1,0
1.5876E+18,383,JudyKni20193429,10001,10001,1,0
1278054590,187,SeeAStorm,10001,10001,2,0
1.62928E+18,3,steveromanko68,9998,9998,1,1
1849904065,1325,RaySharradh,9989,688144,3,0
3396604169,9,Saaflok,9984,9984,1,1
243272667,0,gelaina22,9982,9982,1,0
38723680,6537,NYTupelo7,9981,688144,2,0
904500613,67,DanRollins61,9977,688144,1,0
22558703,109,nkotei,9976,9976,2,0
7.19761E+17,4,bruceywantsout,9974,9974,3,0
483001802,157,Moonlightchiara,9973,688144,1,1
175142066,128,healy_creative,9969,9969,2,0
24081566,143,bkmnus,9954,9954,3,0
1.5642E+18,22,SmokinHex,9954,688144,3,0
1.3423E+18,43,CraigandRhonda2,9944,688144,1,0
3307703349,3169,BioncaLori,9942,688144,2,0
1.54468E+18,0,BeyondPrivileg1,9927,9927,2,0
1.51942E+18,10,Bethdgriffin,9916,9916,2,0
1.62803E+18,13,Wish2dream23,9910,9910,1,1
38772411,253,JTSMOM01,9907,688144,3,0
9.50009E+17,629,mberchard,9906,688144,2,0
1.49766E+18,0,JanetGaffney11,9906,9906,1,0
8.42712E+17,1455,DiaDuitTu,9902,688144,1,0
89208786,319,AndyAction,9899,9899,1,1
1.50457E+18,43,pat_schill,9895,688144,1,0
901553694,12,tobriep81,9893,9893,2,0
29101376,68,pvandenboss,9892,688144,5,0
1.47788E+18,79,VilmaRa33673752,9890,9890,1,0
854951792,981,JJ_19502,9889,688144,3,0
9.59495E+17,720,SkyWasYellow,9874,688144,2,0
1.07259E+18,5,FullanMatthew,9870,9870,1,0
7.93817E+17,151,LoveyDovey829,9869,688144,3,0
464314808,3762,KenGilbert2,9865,688144,2,0
39332616,4166,BluzPower,9862,688144,2,0
213140019,362,Serendipity7427,9860,9860,1,1
9.26115E+17,34,Moeknowsdiddley,9860,9860,1,1
23319292,919,jianji,9858,688144,2,0
70779322,56,scottydonuts,9858,9858,4,0
1080519920,26,KayMdcan13,9856,9856,1,0
2273191773,10,Jjmg729My,9849,9849,3,0
327798908,253,islosingweight,10153,688144,2,0
57451392,302,SewSew_,9847,688144,3,0
1.62603E+18,2,leslies71223479,9844,9844,4,0
2570974244,1072,GeekTalk51,9829,688144,3,0
1103689351,570,AMira_FL,9820,688144,3,0
298796782,72,bikathom,9818,9818,1,0
423985780,25,mambosock,9814,9814,1,1
1.14652E+18,1714,MBBrownSF3,9814,688144,2,0
1.36865E+18,23,ORGANIISM1,9812,9812,2,0
1.57547E+18,13,rks3482G,9812,9812,1,1
27535302,4360,wboggs,9807,688144,2,0
1.3135E+18,11,SloGossip,9807,688144,2,0
301330029,26,sandiechill,9806,9806,3,0
280230854,2817,MotorCityLib,9804,688144,3,0
4106514132,57,et757022,9799,688144,1,0
34315741,687,TwistImages,9796,9796,4,0
1.43892E+18,1060,JijiS89803623,9789,688144,3,0
1.41497E+18,201,Dukers90960659,9788,688144,2,0
1.27797E+18,3593,JanetLei5,9785,688144,1,0
1.18707E+18,3348,momisalright,9777,688144,2,0
74874693,148,rrebelroo,9776,9776,1,1
2681648749,231,0forgetaboutit3,9774,688144,3,0
1.13509E+18,140,AnticsLoco,9774,688144,1,0
1.36971E+18,720,paulLobato2,9773,688144,1,1
1.55616E+18,43,1Truth3justify1,9764,688144,3,0
8.45746E+17,1136,outinspace76,9752,688144,1,0
30469247,604,GaryD01,9747,688144,2,0
102137779,140,ErikJohnson10,9738,688144,2,0
799700431,13,DeutscherJ324,9734,688144,1,0
13748032,5533,amymaclane,9728,688144,3,0
116042984,3551,Msbmoran,9727,688144,3,0
1.25775E+18,335,EdwardTRoberts3,9725,688144,1,0
1.60597E+18,0,CraigsRoost,9720,9720,1,0
87584526,214,19snoopy55,9716,688144,4,0
102872021,59,esnmb,9712,9712,3,0
3264908096,78,HaunGary,9708,688144,3,0
1.5436E+18,5,mike_thalasitis,9706,9706,1,0
9.38069E+17,25,drnewlung,9698,688144,1,1
9.09208E+17,3763,TeresaHnotabot,9698,688144,3,0
1.55425E+18,13,JosephIB2000,9698,9698,1,0
8.26749E+17,3676,MichaelMwfreeze,9697,688144,2,0
7.13563E+17,4393,carey_staicer,9693,688144,3,0
1.17399E+18,62,VictorH20383809,9692,688144,4,0
1.32358E+18,621,Shannarae10,9688,688144,1,0
38629518,50,Tinnyfry,9687,9687,2,0
9.22991E+17,805,PrairieWilds,9687,688144,3,0
2302238431,173,JKingmanWriter,9680,9680,4,0
2890308852,1110,ErmiasAlem,9679,688144,1,0
26387345,47,fordjp,9676,688144,1,0
1.48619E+18,17,DJCrypto8675309,9670,9670,1,0
109907294,106,rightrealtornow,9668,9668,1,1
7.3995E+17,222,Catherandrock1,9647,9647,1,0
68498207,565,flyasalways,9644,688144,3,0
15539889,180,mrjam54,9638,9638,1,0
609052696,2982,truther56,9637,688144,2,0
24186760,242,capt_ayhab,9631,688144,3,0
1.38395E+18,42,JoshGravy,9628,9628,1,0
1.59711E+18,14,ArcherVlat9,9626,9626,4,0
1.51878E+18,13,Altnews4me2,9615,9615,2,0
1.56556E+18,460,Cymw2022,9607,688144,2,0
1.58756E+18,10,IanBongiorno,9604,9604,2,0
1.07074E+18,2049,RealBiglyTarif1,9595,688144,2,0
1.47039E+18,47,Bella2Rex,9590,9590,1,1
55281673,15,desultude2,9582,688144,2,0
1.6103E+18,8,KraigeBlock2,9581,9581,1,0
14240832,76,mritter,9580,688144,1,0
798194510,5538,andreschellew1,9578,688144,1,0
1.391E+18,449,Edward60447695,9569,688144,2,0
2333683904,425,IM1Voice,9568,688144,1,0
8.07807E+17,135,Christi61105872,9578,688144,1,0
8.24051E+17,174,the_salty_marsh,9563,688144,3,0
1.50855E+18,791,cymbld,9561,688144,2,0
7.20041E+17,5953,Clarasantanage1,9554,688144,2,0
1.51942E+18,21,PLANOTEK82,9553,9553,1,0
511738665,347,drdinkthecat,9553,688144,3,0
571363739,2,BorgenLab,9547,9547,1,0
8.25772E+17,131,danmcd74,9546,688144,3,0
1.39209E+18,10,GRNS_KEEP,9545,688144,4,0
8.22806E+17,77,mycathas1flea,9544,9544,2,0
1.47559E+18,82,marquisjhole,9543,9543,1,1
9554402,202,FunBobby,9534,688144,3,0
1146630673,2403,Medicated421,9532,688144,2,0
1.59805E+18,67,BillSmi09064191,9531,9531,2,0
1.57979E+18,15,beverle60032897,9522,688144,3,0
1534621604,2117,rcrespo49,9519,688144,2,0
1.4933E+18,73,DigiPike22,9518,9518,1,1
1.46332E+18,2112,MichaelGazard,9517,688144,1,0
2429751864,12,AWaterView,9502,9502,1,1
47135740,46,jc129553,9500,9500,4,0
312441873,1702,JBActors,9498,688144,1,0
1.37442E+18,28,barkingferret,9491,688144,2,0
1.31397E+18,10,PNW_Sasquatch,9491,9491,2,0
2534933990,17,kim_mun26,9489,9489,4,0
1.25947E+18,14,TruuePatriot,9481,9481,1,1
2977644990,2931,el_seeker,9475,688144,3,0
1.49657E+18,38,ForcadeLauri,9472,9472,1,1
7.48541E+17,118,garrettrules,9469,9469,3,0
1967974111,53,Errolplane,9469,9469,4,0
28256696,494,wayne_tr3a,9467,688144,4,0
532768242,219,andyzimmerman2,9466,9466,4,0
712766676,51,RealityB15,9463,9463,1,1
193706748,62,MissionRocker,9460,9460,2,0
27113304,1576,Jamie1074,9459,688144,2,0
57811864,87,treetopovskaya,9458,9458,2,0
14192531,4707,snitstwits,9445,688144,2,0
1.51921E+18,292,LittleWren717,9437,688144,1,0
1.27291E+18,277,EnergyCowboy,9433,688144,1,1
4332653963,47,JustHere4Stonks,9431,9431,2,0
3365200875,1087,teach0r,9430,688144,3,0
1.09823E+18,3060,justmenow181,9420,688144,2,0
14399279,670,destroyideas,9415,688144,4,0
1.58615E+18,0,JeffreyApperso2,9415,9415,2,0
3561379995,169,pmb501,9414,688144,3,0
33029207,2688,mgmoody42,9412,688144,2,0
1.61546E+18,50,drtrojan79,9410,9410,1,0
8.78456E+17,16,NeffsonRichard,9399,688144,1,1
7.47734E+17,3811,NSelkie,9395,688144,3,0
1.59219E+18,40,William28200930,9391,9391,1,1
1.58618E+18,81,GcyparGca,9385,688144,1,0
1.04323E+18,7,ElaineG18416132,9381,9381,4,0
1.59827E+18,0,RonCarp20876035,9377,9377,1,0
7.36911E+17,32,eboikwe,9376,9376,3,0
4730510542,70,dragontigergatr,9360,688144,2,0
1.38764E+18,553,SIMCONTROL1,9359,688144,3,0
1.6087E+18,37,WitchyBitchGirl,9359,9359,3,0
3432241392,43,barmperformance,9355,9355,3,0
128669441,68,Judyruu,9352,688144,1,0
1.5193E+18,210,JulieColello,9343,688144,1,0
282195140,382,OBX_Hokie,9341,688144,2,0
263828927,3,TinCupPgh,9326,9326,1,1
8.46719E+17,68,chuck268851,9321,9321,1,0
361574706,131,RichAllocco,9313,688144,1,0
8.36571E+17,258,BruceEllerstein,9313,688144,1,1
1.53169E+18,0,barberena_omar,9311,9311,1,1
61549795,66,scarry_tracy,9310,688144,2,0
531533199,5061,Emotispawn,9305,688144,2,0
1.59917E+18,88,SteveNe99964075,9301,688144,1,0
872104920,0,billg5050,9299,9299,2,0
49416216,56,dchrishall,9298,9298,4,0
138633411,66,AngiePNY,9296,9296,1,0
7.08744E+17,680,PalmCoastGus,9289,688144,2,0
1.57076E+18,127,PippaPoops,9282,688144,2,0
1.61372E+18,39,mdyrmyr,9276,127195,3,0
1.51681E+18,253,LynnTan14475430,9272,688144,2,0
63332290,521,Charlestonduck,9270,688144,1,1
1.04899E+18,834,LoriMH98,9267,688144,2,0
1510797456,816,theresabluest,9259,688144,2,0
3303694253,609,ThomasKellit424,9257,688144,2,0
414272562,118,northofeq,9257,9257,1,1
1.51874E+18,2341,ESzubski,9257,688144,2,0
2680211918,4142,charb55,9246,688144,2,0
126326889,562,TAGood7,9244,9244,2,0
253138190,409,jimbojones2011,9240,688144,4,0
1.44515E+18,117,niel_davis,9233,688144,1,0
1.52047E+18,783,Julesistheway,9231,688144,2,0
1.33342E+18,0,died_but,9227,9227,1,0
1.28454E+18,2155,Denny07155774,9226,688144,1,0
398833754,6,stubby64,9215,9215,1,1
62654854,1396,MarkPaleo,9202,688144,2,0
1.47054E+18,0,Audery85026650,9199,9199,1,1
1.50741E+18,24,Ziggydogster,9198,158748,2,0
1.49906E+18,64,LoisLane210,9190,688144,2,0
1853272405,1507,gbeach2106,9189,688144,1,0
8.38041E+17,683,DianaRiedel3,9186,688144,3,0
1.34794E+18,923,CeliaSalsa3,9185,688144,2,0
1.43349E+18,65,Stephan14584171,9184,9184,3,0
1.62197E+18,4,lrfloro,9184,9184,1,0
1.47217E+18,0,PieraRimoldi,9180,9180,2,0
1.58672E+18,402,Achilles20004,9180,688144,1,0
1.5E+18,0,nanabetty0,9179,9179,1,1
1.63566E+18,13,GloriaS41841,9173,9173,2,0
13497212,862,OhThatLily,9172,688144,3,0
634719434,4,SnakeAMSting360,9167,9167,1,1
1.40713E+18,7,LtrollNh,9164,9164,2,0
1.48964E+18,575,Mikeswi00209234,19099,688144,2,0
4775040694,82,JessWanders25,9151,9151,2,0
1.55284E+18,338,woodchucky1,9149,688144,2,0
48029910,2102,PAngo329,9145,688144,2,0
94295411,1272,VacantStare71,9145,688144,2,0
46213254,71,JohnADixon,9140,688144,1,0
1.47398E+18,431,AliciaAppleto18,9133,688144,3,0
1.34763E+18,601,Tamisman412,9126,688144,1,0
1.29764E+18,219,BrinThomson,9124,688144,3,0
1245241969,27,kjtodd_kjtodd33,9118,688144,3,0
1.45605E+18,5,ABrokenCounty,9117,9117,1,0
168873074,63,nonyabidness1,9116,688144,4,0
1.58604E+18,132,RonaldB99668706,9108,688144,1,0
1.51867E+18,10,tim_nila,9096,9096,1,0
1.48539E+18,4,NancyRh34514385,172873,172873,1,0
7.05246E+17,21,Griffith13Luke,9087,9087,1,1
564162779,1787,frogeegurlee,9086,688144,1,0
1.58605E+18,88,texanz34,9081,688144,1,0
180734431,215,Karmageddeon,9078,688144,3,0
1.51903E+18,561,SallyLego,9076,688144,1,0
8.00836E+17,2868,SalzenBart,9069,688144,2,0
1.52025E+18,163,gringro704,9078,688144,1,0
1.47765E+18,245,Morgan4Az,9065,688144,1,0
1.22199E+18,1052,MethodistMrs,9065,688144,2,0
1.56714E+18,6,Valerie77028993,9064,9064,2,0
3309872317,431,WilldoJim,9057,688144,1,0
1.40496E+18,371,PennyKa45909250,9053,688144,2,0
108346496,18188,kikimelendez,9053,688144,2,0
779690497,1005,Sebastyen6496,9051,688144,2,0
1.35964E+18,1191,BettyJoBear,9050,688144,1,0
1.56189E+18,19,JellyBean1930,9048,9048,4,0
1.30412E+18,1822,PMerhley,9047,9047,1,1
7.53648E+17,1256,seb4466,9037,688144,3,0
8.38169E+17,390,JustMyOpinion2U,9034,688144,3,0
1.22801E+18,322,AsiaSkyMedia,9033,688144,1,0
1.40705E+18,409,gardening_rn,9023,688144,2,0
331160995,260,flt_cmdr,9021,688144,1,1
22986517,932,BobbyRayJr,9018,688144,4,0
62240249,57,uktris,9012,9012,2,0
8.9043E+17,587,BobHirise,9009,688144,3,0
164180220,434,Darkl1ght3r,9007,688144,3,0
2944316553,2391,Chile_eater,9004,688144,2,0
858846180,3887,SherriShettoe,9004,688144,2,0
1.6364E+18,0,Butch_Valenti,8990,8990,1,0
1.26674E+18,53,Stacey83448690,8988,8988,2,0
146404350,1878,RealCormacE,8982,688144,2,0
15076380,2444,writeriowa,8967,688144,3,0
246328910,5396,blackhat_1,8965,688144,2,0
1.57624E+18,46,jaedigz,8965,688144,3,0
1.49366E+18,837,dwinfrey731,8943,688144,1,0
8.33818E+17,40,RobertoJDLopez,8942,8942,1,1
1.15716E+18,3111,darby1fish,8942,688144,2,0
1.55708E+18,1,AlexAnd06564517,8939,8939,1,0
1.55708E+18,77,Iheartsmegma1,8930,8930,3,0
1.27807E+18,23,ArtMonette,8924,8924,1,1
126966332,1857,PabonMatriarch,8920,688144,2,0
2362182291,2054,dmazzrealty,8917,688144,2,0
1.46915E+18,10,TrevorS78171037,8917,8917,3,0
1.51182E+18,65,tarankinka,8912,688144,3,0
154357876,3364,chessie12222,8910,688144,1,0
1.54765E+18,25,Cvptexas,8909,8909,1,1
1.36718E+18,510,Vanessa01336830,8908,688144,2,0
374861746,289,wirelessrules,8907,688144,4,0
24336382,57,lifeofwylie,8893,8893,2,0
1.51931E+18,0,MartyJe46854663,8891,8891,1,1
1431297432,633,papadave64,8887,688144,3,0
7.56781E+17,822,liberaladvoc,8880,688144,2,0
1.56299E+18,2,mbsharp1960,8877,8877,1,0
2934354062,28,MontaroSusan1,8869,8869,1,0
1.47954E+18,3,TrueUS_Patriot,8860,8860,1,0
376604070,165,4Bandit_20,8858,8858,1,1
2792019604,146,iBowhunt24,8856,8856,2,0
7.8892E+17,22,TeedaMartoccia,8851,8851,1,1
8.90671E+17,2375,WilliamFocht5,8849,688144,2,0
28113016,167,JBermPRGuy,8841,8841,4,0
1.31426E+18,4,TraceyA517,8823,8823,1,1
9.40288E+17,206,StephenMacartn5,8817,688144,2,0
68519559,25,trophies2,8814,8814,2,0
19435302,331,marysway,8814,688144,1,0
1.59928E+18,49,borotown82,8810,688144,2,0
193097596,2703,Groovylicious,8795,688144,3,0
8.22216E+17,491,snarkforce1,8795,688144,2,0
8.4332E+17,768,IamChartoo,8789,688144,3,0
1.51895E+18,1009,DrWaldmiller,8782,688144,2,0
1.35259E+18,1,ScrewtheRepubl1,8774,8774,1,0
775489,1513,samsimon,8763,688144,3,0
22680432,452,fillthefear,8761,688144,3,0
76181125,192,cdgarlock,8757,8757,3,0
228844166,106,dggleason,8753,8753,1,0
1.29065E+18,0,Kathy19877172,8730,8730,1,0
1.35947E+18,188,FredBusso,8723,688144,2,0
292472641,34,SoCalSpanky,8720,8720,2,0
30649844,1487,MomBlogsBest,8713,688144,2,0
503542825,80,mcmanusda,8709,8709,1,0
1.63547E+18,4,moh95453,8708,8708,1,0
1.55996E+18,1314,starfleet01,8706,688144,2,0
1.24766E+18,38,kittyKat5612,8704,688144,1,0
1.47412E+18,45,bluez4u2,8697,8697,1,0
324922778,717,Damian_Mimic_R,8692,8692,2,0
1.58982E+18,6,VincePerry20,8690,8690,1,1
82700746,1429,sjvr1225,8677,688144,3,0
7.97055E+17,2666,BoosPop,8677,688144,2,0
9.67241E+17,47,KavaliJeff,8675,8675,4,0
3043887185,5793,spygarner,8674,688144,2,0
1.51897E+18,92,ehhtwo,8674,688144,1,0
1.61622E+18,3,GaryMar44770781,8674,8674,1,0
1.22757E+18,1014,Sam79197833,8657,688144,2,0
8.04829E+17,927,DownWith710,8650,688144,2,0
1.24989E+18,9,notholdingback9,8649,8649,1,0
2764070837,11,fmike0210,8649,8649,2,0
1694874452,209,McDonell44,8648,8648,3,0
1.36107E+18,65,Blue369berry,8645,8645,3,0
9.96425E+17,15,michael19461,8633,8633,2,0
272527221,353,jimdorf,8627,688144,2,0
405204185,26,willsvee,8626,8626,1,1
2880139191,109,HoardinGordon,8620,688144,1,0
1.33533E+18,3,Naidu15214492,8616,8616,2,0
9.69322E+17,197,NYMehlman,8608,688144,2,0
1.25423E+18,40,FredShaheen,8607,8607,1,1
1061777826,89,GeoAldea,8594,21178,2,0
1.19809E+18,310,AngelaFeth,8587,688144,3,0
2364631074,603,clairol2260,8577,688144,2,0
905125375,180,caroltolentino5,8573,8573,1,1
4508835633,4,KymbraKelley,8559,8559,1,0
300652807,135,Linda2011Linda,8556,688144,2,0
1.56777E+18,235,JimboFarms,8552,8552,2,0
1.44369E+18,12,LGriffi54430016,8551,688144,2,0
1.25197E+18,27,IntellChaos,8549,8549,1,0
7.36261E+17,42,LacrossDennis,8547,688144,3,0
1126540963,213,jasonbutler1970,8544,688144,2,0
526043799,674,fmgraphics1,8542,688144,3,0
7.08829E+17,20,doctorharr18,8540,8540,2,0
1.18298E+18,106,Underdoggamez1,8538,8538,1,1
1.37403E+18,153,quint_sunny,8535,8535,3,0
17788120,1428,Amerita,8534,688144,2,0
961179206,3,david_j1972,8525,8525,4,0
1.50022E+18,20,Putinpoop1,8523,8523,3,0
470663395,46,Rffunari,8523,688144,1,0
57683098,68,nmrowan,8521,8521,1,1
1.51003E+18,215,lookingbz,8518,688144,3,0
17147559,87,big_country,8515,8515,3,0
