id,followers,username,time,last_child_time,Hop,Non_follower
1.12448E+18,43,nykeswrld,5,487405,1,0
2781060970,916,zachcolwellPtR,5,5,1,0
2375691335,2482,yellwrld,5,667808,1,0
1717263782,137,btriccia,5,1931,1,0
2779417610,238,Saysamongdyk,5,15663,1,0
2719107236,726,casmiroluchukwu,5,667808,1,0
263970789,6472,fcktrilogy,5,667808,1,0
3915457637,12,CalynMaria,5,5,1,0
21531128,35497,destineybleu,5,667808,1,0
1588691246,13,reynarivera603,5,5,1,0
984029414,148,_______ac___,5,667808,1,0
304188561,2612,IvyZaire_,5,667808,2,0
36721881,531,Hope_Burt,5,5,1,0
262934416,882,_Jumpman97,5,5,1,0
1734256358,226,meditatedapoet,5,667808,1,0
9.6144E+17,97,j_michaeladrian,5,5,1,0
1.09191E+18,65,garcia10_saul,5,5,1,0
1.21724E+18,10,BlackGurlBri1,5,5,1,0
1646879839,1411,danielaengordon,5,5,1,0
2805390413,566,kennedykilgore1,5,667808,1,0
1.56629E+18,17,whoisdavvd,5,5,1,0
252600928,748,whomp_,5,5,1,0
1908474211,334,santim1guel,5,667808,1,0
4427961614,198,GP_Cutter,5,5,1,0
597918910,105,madrid_laker24,5,5,1,0
1.30025E+18,292,tyr_thebest,5,77602,1,1
63295113,2114,_muvakiing,5,667808,1,0
770805180,309,Pixtart,5,667808,1,0
111373929,589,sizzygalore,5,667808,1,0
53591849,564,CoachGII,77,135598,1,0
9.1753E+17,349,mvrisvxx_,77,667808,1,0
313454002,2504,theeaustinscott,77,667808,1,0
8.46782E+17,350,Sydneyp731,77,77,1,0
1720977925,368,clairebear488,77,77,1,0
4100343430,325,ashjuiceblues,77,506307,2,0
1.10914E+18,68,marcbenavides24,77,238929,1,0
249022830,240,Tailor_Holidae,77,77,1,0
1342402663,360,PVongphachanh,77,667808,1,0
766961773,724,RANDOM_LY,77,667808,1,0
537829618,296,natalieibarra,77,77,1,0
46571267,815,JRPrince8,77,667808,1,0
3907844838,288,isshan19,77,77,1,0
84351441,76,SwaggyPdoe,77,77,1,0
333774036,1690,lilVanillla,77,667808,1,0
137945096,12181,itsmahhni,77,667808,1,0
394921346,878,GarynJanet,77,667808,1,0
48603297,243,__Maya_Papaya,77,667808,1,0
993931111,678,madelineiscray,77,77,1,0
1463435438,1482,MambaMicale,77,77,1,0
8.35604E+17,942,sibusiso_bubu,77,667808,1,0
188953299,1069,SaintTonee,77,667808,1,0
4823421514,1043,IbrahimSodipe,77,667808,1,0
8.52985E+17,81,rikiyahc_,77,37055,1,0
9.74753E+17,64,Calle_R3,77,77,1,0
1.07874E+18,166,maripralt3,77,55698,1,0
1.27507E+18,1876,dojabins,77,667808,1,1
67738349,840,biancaaaas__,77,260202,1,0
348630050,1099,beckyfrominglew,77,667808,1,0
1.48108E+18,20,LaurenHoneycu11,77,77,1,0
8.48415E+17,302,campero_s23,77,77,1,0
1.13394E+18,1048,joshua_garr,77,77,1,0
1.49084E+18,0,SteffanyVega5,77,77,1,1
1.41464E+18,563,novaloopz,77,77,1,0
97804840,6039,WxLLxxM,77,667808,2,0
2895855920,149,ballup_19,77,77,1,0
43586402,239,HunterKiller100,77,77,1,0
198936161,849,Shayy_Bayy_Bayy,77,77,1,0
4562327052,159,GianCarlascio,77,32287,1,0
272228737,1585,dejalikeasia,77,667808,3,0
7.89991E+17,89,BenYoun3,77,10128,1,0
1.49232E+18,1210,tonydion15,77,667808,2,0
1.22023E+18,772,Kaonam94,77,77,1,0
413416259,323,Dre_Day1998,77,77,1,0
2354788407,1264,YannaGod,77,667808,1,0
384304069,2049,moonierockz,77,667808,1,0
2776821008,350,1prettyylibra,77,77,1,0
1.45025E+18,11,tltautt,77,77,1,0
742086277,149,AleTweetsABit,77,77,1,0
1.12606E+18,327,alexisrinz,77,667808,1,0
9.83749E+17,659,miy0w,77,77,1,0
72575475,1446,24kofgold,77,77,1,0
123127526,30327,TrizzySteez,77,667808,1,0
281843274,41,shootIT11,77,77,1,0
1686953425,420,joey_pasquale,77,77,1,0
2929055922,124,heelygol,77,77,1,0
8.2643E+17,136,Itbe_Nick,77,300761,1,0
1.27869E+18,1622,callher_yan,77,667808,1,0
236695645,2142,GetToIt_Smoke,77,667808,1,0
1.12594E+18,13,_17dom,77,77,1,0
3071704383,381,mxchaelmcintyre,77,667808,1,0
2842157681,801,KENBREW96,77,74550,1,1
2765548476,657,GodfreyMakopa,77,667808,1,1
8.10068E+17,3182,debowale__,77,667808,1,0
422979753,165,chrisjayayy,77,77,1,0
1633504686,109,MxxKenny,77,77,1,0
1.08547E+18,666,evilsvoid,77,77,1,0
2769980267,75,GoPackGo1397,77,77,1,0
1.17599E+18,90,angieerodas,77,37273,1,0
553735340,361,stillmattheww,77,44146,1,0
1.26679E+18,138,Shaun_Petteway,77,173,1,0
1.30015E+18,392,AshantiSource_,77,667808,1,0
4491643876,107,Mwansa_zimba,77,667808,1,0
1.48973E+18,2719,tbjstudio1,77,667808,2,0
1.22816E+18,1146,izzypolo1,77,667808,1,0
9.89861E+17,2841,ASAPRutvz,77,667808,1,0
118912630,689,Shawnaylocz92,77,77,1,0
49486541,1557,cinderCHERELla,77,667808,2,0
260578469,1777,bAll_fOrever3,77,667808,2,0
7.88728E+17,95,ForbiddenRize_,77,667808,3,0
63350490,4924,JahMari_Couture,77,667808,2,0
9.62857E+17,177,madisonjade72,77,77,1,0
2297988820,1,claydoh475,77,77,1,1
88781307,1006,Spud_69,77,77,1,0
606781800,252,dameronbro,77,77,1,0
9.26325E+17,453,menudomichael,77,228949,1,0
1.1365E+18,47,theblackrobi,77,667808,1,0
9.31933E+17,283,BarouBrayden,77,77,1,0
1.38167E+18,92,icyhotpain,77,77,1,0
3102422339,770,AnyahNancy,77,667808,1,0
1046199228,520,CarlosDAleman,77,77,1,0
1452769800,158,TempestGoo,77,77,1,0
2642480949,318,__baileyR,77,667808,2,0
2764794796,44,gher32,77,77,1,0
942653528,513,tekitaapplebum,77,667808,1,0
9.13187E+17,380,_jesstheebest,77,94914,1,0
314223800,12782,IndiaShawn,77,667808,1,0
291826177,466,ismagoga,77,77,1,0
8.67061E+17,510,stiz23,77,667808,1,0
1.08127E+18,25,KhomotsoTeo,77,77,1,0
1.63572E+18,140,Mars_IzaFamily_,77,97106,1,0
76227289,5027,JehMahk,77,667808,1,0
2287386652,443,Sannelo_,77,77,1,0
4162018397,73,TheBlvckInferno,77,77,1,0
9.77927E+17,53,RIbrazz,77,77,1,0
171806075,704,thatdope_shit,77,127811,1,0
1.31062E+18,176,r3vion4_m03,77,77,1,1
1549768002,302,_DAlexxa,77,77,1,0
22254284,6433,SmileyNthahood,77,667808,2,0
1.10462E+18,262,acutestofangles,77,77,1,0
8.13948E+17,482,_breezae_,77,667808,1,1
8.21858E+17,25,bailey_despain_,148,148,1,0
1.58439E+18,21,Alivia_B34,148,148,1,0
8.57717E+17,3644,ChardoubleU,148,667808,1,0
404184222,475,lottamuzic,148,667808,2,0
9.64577E+17,267,N0DYAJ,148,667808,1,0
31319621,653,PinkLem0nad3,148,148,1,0
9.52737E+17,71,beaniebuttbaby,148,148,1,0
1.04381E+18,856,SiphoSimelane21,148,667808,1,0
7.53684E+17,610,ashleecovos1,148,148,1,0
1586339689,49104,Nuski215,148,667808,1,0
1.39874E+18,332,MATt__0o,148,148,1,0
2240541992,1303,murimii_,148,667808,1,0
8.0511E+17,330,britalexiis,148,148,1,0
1.29171E+18,88,DTruaa,148,148,1,0
8.63215E+17,20,kristinaavictor,148,148,1,0
381866291,2243,WXBelk,148,667808,1,0
557654262,1014,jinjikiikk0,148,148,1,0
175183650,421,ilovemysneaker2,148,81058,1,0
247434708,76,SamBamBigelow,148,148,1,0
27678042,383,ben_jamin_welch,148,148,1,0
371859954,1602,bryce_culp,148,667808,1,0
1.23902E+18,578,saanti24,148,148,1,0
2169565038,85,lostboyyv,148,148,1,0
309976546,26,travb5,148,148,1,0
1.39592E+18,90,070brad,148,148,1,0
3062468874,136,bigtilters,148,148,1,0
4178432301,1280,pamluva,148,667808,1,0
2756716565,247,ebarajas_19,148,86775,1,0
24498446,802,itsDerrius,148,148,1,0
1.0711E+18,57,jjoserodriguez_,148,148,1,0
3460866793,123,ShikelRx,148,137512,1,0
618193639,2330,coldestdarius,148,230254,1,0
1.40961E+18,409,carIosdunlap,148,667808,1,0
1.25136E+18,362,dae_dae_23,148,148,1,0
2337706326,18,cassscarter,148,148,2,0
8.6071E+17,390,mfkinuh_hailey,148,486584,1,0
528837032,276,DarlingNikki_13,148,148,1,0
31201154,391,jtgagarin,148,667808,1,0
1.30596E+18,113,remy_nba,148,148,1,0
1.44771E+18,3,4noahc4,148,148,1,0
1393526250,410,StaticJok,148,1869,1,0
9.70157E+17,47,BlovedDemetrius,148,148,1,0
1.55449E+18,18,CraigAnthony24,148,148,1,0
1.31116E+18,7,AndrewM61411458,148,148,1,0
1.3171E+18,21,MerekFBG,148,667808,1,0
1.06834E+18,454,Towani_Is_Me,148,667808,1,0
1.06844E+18,54,RajatKumar_555,148,148,1,0
3083836029,68,BPeachyJrr,148,667808,1,0
1554195470,9,CanadianFSU,148,148,1,0
392398413,1826,JaayyBrown,148,667808,3,0
160832048,376,axcruzx,148,667808,1,0
414296258,276,palemamba713,148,148,1,0
487157892,318,_emiiilyyy_,148,148,1,1
1.11461E+18,294,kuhleeuhh,148,667808,1,0
29256348,602,Uzabaki,148,3286,1,0
972630246,218,cristian13__,148,148,1,0
1.22702E+18,68,DamnIsaiah,148,148,1,0
1531794115,237,uwulavender,148,92205,1,0
9.48685E+17,423,issajaaaz,148,148,1,0
2300119957,923,M_J_Montelongo,148,148,1,0
8.83546E+17,155,kidoncandy,148,148,1,0
9.91982E+17,419,naibei_caleb,148,667808,1,0
129291738,127,Mauriciot3,148,148,1,0
1402489668,315,RiCHiEHENDRiXX1,148,148,1,0
1.26086E+18,417,crybbyjesss,148,667808,1,0
4800787705,23,ATLdakarai,148,148,1,0
2723010476,400,fatimaamedi,148,865,1,1
1.30139E+18,30,ahtziriii_,148,148,1,0
2999752362,342,TaylorRaeMade,148,667808,1,0
1.42748E+18,103,Aywilly2,148,667808,1,0
1.09945E+18,22,akiraniel,148,148,1,0
1250208096,1423,ICYMARKIN,148,667808,1,0
1.19467E+18,45,michelle_roquee,148,148,1,1
173217121,641,Air_Warhol,148,667808,2,0
2511167269,1012,Tdolluz,148,667808,1,0
2434742580,345,vipulmalik_,148,148,1,0
483523432,3502,domsuburbia,148,148,1,0
1.58603E+18,2,codenamekilah,148,148,1,1
127032237,1324,lexsnclr,148,102890,1,0
231624111,1790,cocoachanel__,148,667808,1,0
1.29866E+18,4,itsllena,148,148,1,0
2812486321,309,_tomasgaray,148,148,1,0
1.14972E+18,174,kankvm,148,667808,1,0
23854088,931,_Homer_Pimpson,148,667808,1,0
8.72642E+17,72,therealrotimi78,148,148,1,0
2990462466,101,RichyMamba24,148,148,1,0
1123359595,754,veronicac_00,148,2803,1,0
1.03643E+18,185,aaliyahgarc,148,1582,1,1
1.40108E+18,365,juanvr910,148,1869,2,0
1.26737E+18,107,lethaleshal,148,667808,1,0
2841874722,485,JurneeMickelson,220,13003,1,0
128929804,568,palmtreegalaxy,220,220,1,0
2381403082,552,alexbritt13,220,220,1,1
7.22548E+17,258,LTE08,220,220,1,0
3256057976,54,aka_aggarwal,220,220,1,0
1910847157,5982,NaizaiahJr,220,667808,1,0
1.04182E+18,60,angelica11100,220,220,1,0
570282356,329,nolan_herrell,220,220,1,0
2497611667,19,AlexWilsonFHP,220,220,1,0
2450388926,34,nihalgebre,220,220,1,0
433575132,178,Alyyy_x,220,220,1,0
1.41005E+18,87,reggaetton_news,220,220,1,0
1486026602,220,taylorjbrownn,220,667808,1,0
3215263220,30,Ericjones1117,220,220,1,1
1.15342E+18,735,drakesjonas,220,220,1,0
2540158771,281,cisstheartist,220,667808,1,0
1445100631,1352,keiara__,220,667808,3,0
707116364,396,_____Cierraa,220,220,1,0
144690041,1299,Sax_5thave,220,667808,1,0
286014270,293,_Vaunte,220,667808,1,0
273095774,89,juliaadmire,220,220,1,0
1.34909E+18,37,Nieka_Raqu,220,220,1,0
7.53727E+17,173,nsivo16,220,38287,1,0
7.4622E+17,890,vivianpxo,220,220,1,0
1.55663E+18,25,YnwNattyLee,220,220,1,0
840151315,643,_anthxnyc,220,667808,1,0
2409743376,359,ThyArtIsSteez,220,20698,1,0
7.79144E+17,307,TyRasmussen52,220,667808,3,0
1.15065E+18,312,MasonRSA,220,667808,1,0
2865550792,29,zainqasim96,220,220,1,0
8.45482E+17,273,ohkayveee,220,220,1,0
3039757329,102,tinybboya,220,38939,1,1
358502576,905,_TenaeLove,220,667808,1,0
90933849,55202,BrandonPerea,220,667808,1,0
1689595039,188,cameronduran72,220,220,1,0
1352222341,5,stickyxzx,220,220,1,1
2232382724,912,KhadijaJ1,220,220,1,0
2160088064,292,5Baylor,220,220,1,0
9.92353E+17,913,MrSoloDoloBeet,220,667808,1,0
853973737,970,Mariannem0rante,220,667808,1,0
274175007,991,TheWizKidP,220,667808,1,0
1.21121E+18,576,graaaccex,220,69277,1,0
7.84511E+17,188,imarealkoala,220,220,1,0
1.28934E+18,23,5starremahn,220,220,1,0
315336605,248,iamDia_,220,220,1,0
1.42056E+18,0,alguiendispare,220,220,1,0
164036611,1654,kxmaran,220,491230,1,0
7.3419E+17,60,mc_holley17,220,220,2,0
2777031217,169,wilson_canaan,220,220,1,0
8.98078E+17,432,jdisyawom,220,220,1,0
1.08992E+18,320,jiminsplug_,220,220,1,0
8.14441E+17,155,alexbec18,220,264105,1,0
9.86071E+17,579,_islone,220,220,1,0
170766261,702,FoolOnTheLoose,220,220,1,0
1.3661E+18,204,BongekaLangeh,220,220,1,0
1.59808E+18,5,juanpxoetic,220,9033,1,0
1.37778E+18,560,shybossreal1,220,220,1,0
2471440532,453,j_jo_3,220,306660,1,0
1104971748,323,jareddefender3,220,220,1,0
556369190,1501,HeavenMinusH,220,667808,2,0
9.05939E+17,2,FastaSolutions,220,220,1,0
1.23474E+18,456,OjoKenny8,220,667808,1,0
9.83823E+17,47,itskdanaa,220,220,1,0
311024860,1393,diandrajuania,220,667808,1,0
1.15338E+18,93,DavisKeez,220,220,1,0
1014209232,29,matt_ouston,220,220,1,0
457276446,277,Dannyy5_,220,220,1,0
1.55496E+18,1,anaisxninx,220,220,1,0
485313405,283,waleedshammout,220,220,1,1
301236710,498,itsangewhite,220,220,3,0
1559999077,118,Timmy_T24,220,220,1,0
1.14988E+18,5,ykme103,220,220,1,0
1561042387,287,_katiie__,220,220,1,0
3048410714,253,Devyneee__,220,32424,1,0
2713023269,40,tfowler564,220,220,1,0
1.17197E+18,397,meganmxo_,220,220,1,0
1.03489E+18,5,9U3RRA_,220,220,1,0
2364885636,69,mikeymvrd,220,220,1,0
1.36082E+18,79,dontpaigeme_,220,667808,1,0
2310749539,28,Fckn_Ashley,220,220,1,0
7.50225E+17,249,DesWtf,220,220,1,0
1505987966,260,ajayi_jesse,220,667808,1,0
8.32777E+17,41,kibeannnnn,220,220,1,0
8.50018E+17,371,shank_laurent,220,667808,1,0
440231178,753,nickrob51,220,220,1,0
9.7342E+17,132,present_malone,220,220,2,0
580233196,445,EichenbergerD1,220,220,1,0
9.69573E+17,159,venomousrae,220,220,1,0
2799234939,1099,Taylor_Todd11,220,667808,1,0
2937812780,347,cindayyz,220,220,1,0
1.22517E+18,249,mhoyame,220,667808,1,0
613075624,1340,happi_nesssss,220,667808,2,0
1.34909E+18,36,CleffyVinyl,220,220,1,0
1.40278E+18,4,Dominick724,220,220,1,0
2220763588,548,pmijonn,220,667808,2,0
3391411373,81,__doniaaa,220,220,1,0
7.11883E+17,197,xnancyxc,220,220,1,0
1864693686,126,sthpmar,220,220,1,0
1220235121,137,trellejb,220,220,1,0
7.8515E+17,132,geraisbeast,220,220,1,0
1.17883E+18,1111,jseobfairy,220,220,1,0
1.25824E+18,42,Taylorpayton_,220,220,1,0
562980263,306,EzzStonee,220,220,1,0
944477732,1006,itsLouisThe2nd,291,667808,3,0
535824086,747,mariellejjj,291,77368,2,0
1.50712E+18,46,jakefromstaefar,291,291,1,0
954079056,154,sheedacuttie,291,291,1,0
1.38703E+18,124,dshawndotwav,291,667808,1,0
9.49418E+17,43480,heyyjuan,291,667808,1,0
2395119116,284,jesserca__,291,294,1,0
3051830586,226,Tappiiaaa,291,667808,1,0
1.14913E+18,232,Givenz6,291,667808,1,0
86664055,2267,kivvaq_pikok,291,291,1,0
1.0369E+18,312,_iyke_o,291,667808,1,0
1267884636,1313,Ieonasher,291,667808,2,0
1915950404,1453,kaykessss,291,667808,1,0
1.07465E+18,155,metti_e,291,291,1,0
1007788639,343,ZooDigg,291,291,1,0
132565542,271,bigworm215,291,291,1,0
7.84348E+17,328,dlaminizamokuh2,291,667808,1,0
1.50534E+18,72,LLTB_Ramzey,291,32575,1,0
3346551165,218,noah_15874,291,291,1,0
2953304515,142,godfreymh_,291,291,1,0
3160824240,665,SavvyMcfly_,291,667808,1,0
7.21767E+17,95,AidanLyster,291,291,1,0
1.21175E+18,418,ajrenovato,291,158131,1,0
1.30287E+18,76,jonnibabe,291,291,1,0
1.31034E+18,3,parkerrwhitney,291,291,1,0
1.59984E+18,138,SilverSnow5468,291,291,1,0
355684921,734,DomDiCaprio,291,667808,1,1
1.05428E+18,1192,AmadiGloria_,291,667808,1,0
736092007,400,dxvilspawn,291,291,1,0
1.01383E+18,1400,imanileowrites,291,291,1,0
1.34686E+18,14,aarav9shah,291,291,1,0
1.27575E+18,163,jiggahh05,291,667808,1,0
4245193522,299,noahgranttt,291,667808,2,0
2673682210,3491,ohsosofie,291,291,1,0
1.52967E+18,76,3100Khalil,291,667808,1,0
1.07132E+18,78,mariahesqui,291,291,1,0
1.45227E+18,163,BuhlebothandoR,291,291,1,0
396865803,2263,bycydney,291,667808,1,0
429539104,630,xZachhly,291,291,1,0
1.24365E+18,514,bluelxghts,291,291,3,0
9.95633E+17,85,AndyLight_sa,291,291,1,0
1.02665E+18,70,katixxy,291,291,1,0
635095064,230,CassidyMcTamney,291,291,1,0
70185193,1285,itsjrdnking,291,291,1,0
1.03527E+18,45,Matthew_Mixon4,291,291,1,1
311527559,91,Kiesh_box,291,291,1,0
8.15857E+17,334,5back2,291,667808,1,0
1.26136E+18,212,ccarlosss98,291,291,1,1
1.03178E+18,37,JRizo071,291,2157,1,0
1291793768,2140,leeandre305,291,667808,1,0
1.36476E+18,17,SexJeet,291,291,1,0
1.3259E+18,35,JayneenCrude,291,667808,2,0
7.28761E+17,45,AHouston010804,291,291,1,0
1.07835E+18,167,auttybotty,291,387675,1,0
90777310,9852,Delanicca,291,667808,1,0
9.46389E+17,58,KAyeG_3,291,291,1,0
8.88238E+17,418,npw_efuru,291,291,1,0
9.59008E+17,60,sheeesh44,291,291,1,0
1072231544,128,moilozano7,291,291,1,0
124004561,270,KenyaJenii,291,291,1,0
2842844460,284,The1theydontluv,291,667808,1,0
1.20632E+18,67,WhitneyShenelle,291,291,1,0
341826184,1341,_mshoneyyy,291,667808,1,0
1.00892E+18,783,topfloortekky,291,667808,2,0
1.34419E+18,13288,itsHovseason,291,667808,1,0
1.41171E+18,371,Shambatheartist,291,667808,1,0
1.14248E+18,46,whereisdanial,291,291,1,0
1629281972,2043,Freexjay,291,667808,2,0
161404743,622,pyongHoney,291,291,1,0
297129204,238,wolfgaangF,291,291,1,0
1.39372E+18,280,rxsaana,291,667808,1,0
3142399647,221,ColbyAlexander0,291,291,1,0
31608533,436,ifSaimon,363,363,1,0
1.19799E+18,162,__lindzzz,363,363,1,0
7.48809E+17,69,Mundric,363,363,1,0
1.06941E+18,239,darlingvero,363,667808,1,0
7.53332E+17,61,lesk3y,363,363,1,0
1.23201E+18,8,ohokambs,363,363,1,0
23285345,7624,ericskelton,363,667808,1,0
8.82694E+17,820,thep0tat0head,363,667808,2,0
383442618,910,dominiqueowen_,363,667808,2,0
1120685166,442,icallherpatty,363,363,1,0
1317276487,1285,knight_rene,363,363,1,0
3306534902,135,NATiVEZOMBiE222,363,667808,1,0
618482894,1203,_Ojnr,363,83984,1,0
212852477,1616,imNeila,363,667808,2,0
1.36337E+18,442,tweeter_almond,363,667808,1,0
9.67316E+17,2200,kasambabenjie,363,667808,1,0
8.62644E+17,273,bissss01,363,363,1,0
1.16135E+18,53,mrsalytorres,363,363,1,0
1.48706E+18,445,3Eelbourt,363,667808,2,0
1.00559E+18,38329,surrealistshay,363,667808,1,0
1.47751E+18,499,mokone032,363,363,2,0
716860375,235,Bobby_Ashfaq,363,667808,1,0
1.1378E+18,17,SUGATRAPP,363,363,1,0
1.28989E+18,1195,theGoat_Dawn,363,667808,1,0
1094258466,235,Kxng_BLAZE,363,667808,1,0
324208699,37293,Spicy_Trouble,363,667808,1,0
1.11163E+18,270,Breezler_,363,40533,1,0
2249299482,295,tyehedderick,363,363,1,0
1.15013E+18,81,nallul1to,363,363,1,0
1009152102,348,lifeofmageba,363,667808,1,0
350378575,362,_NaijaBeauty,363,363,1,0
8.54208E+17,26,_wolffprincess,363,363,1,0
858922116,1649,heemfrom65th,363,667808,2,0
2806031355,299,adropr5,363,363,1,0
1500122378,88,MannBarr_,363,363,1,0
9.54118E+17,215,jennjoee,363,667808,1,0
2793112107,101,cmccrory548,363,363,1,0
8.80248E+17,824,_FIZZYJ,363,667808,1,0
9.49159E+17,49,miguelllruiz,363,363,1,0
198745911,35,SarahFarkle,363,363,1,0
2227770127,728,Sheagz_,363,667808,1,0
8.88989E+17,5,Message_Man2809,363,363,1,1
1.08057E+18,173,MusaMuh07158406,363,363,1,1
1.5275E+18,3,altyien,363,363,1,1
7.10879E+17,87,alexis_ali11,363,363,1,1
1.34413E+18,176,EdemBryte1,363,667808,1,0
2271204853,118,kev_kub,363,363,1,0
117516290,3467,b00kmarq,363,667808,1,0
9.97284E+17,395,Jasssive,363,363,1,0
2381324274,605,ciara_sparling,363,48479,1,1
983545387,643,AndresVela10,363,363,2,0
542363211,132,ItsByas,363,363,1,0
3293420869,838,nehochaon,363,363,1,0
1.39686E+18,1219,yeezus902101,363,667808,1,0
1.24043E+18,5,nickAensey,363,363,1,0
9.88633E+17,366,thezxonebeats,363,667808,1,0
587151354,1233,Marinaa07_,363,228949,1,0
1.04098E+18,2041,sheistimi,363,667808,1,0
8.55391E+17,351,LJJames_,363,667808,1,0
9.02265E+17,3247,shydude03,363,667808,2,0
1.42057E+18,426,svrxhbby,363,363,2,0
3766221144,122,k_perez8,363,363,1,0
2922145820,155,mcrene1006,363,28758,1,0
7.44641E+17,203,joshfaithh,363,363,1,0
65434764,13,quesolover09,363,363,1,0
4013007436,47,kdownie10,363,363,1,0
1.15757E+18,50,qqkig,363,363,1,0
9.94958E+17,683,allondz,363,40704,1,0
8.44519E+17,57,StanGyatso7,435,435,1,0
1.24381E+18,60,schmlifkank7,435,435,1,0
1.10062E+18,75,Anthonyj530,435,667808,1,0
1.03623E+18,1000,Rextengatenga,435,667808,3,0
2944624117,182,txny___,435,435,1,1
1.28657E+18,372,Ymanni_O,435,667808,2,0
1859677686,179,Jwarner_22,435,435,2,0
1.06673E+18,123,Hak_4k,435,435,1,0
1852644804,4893069,thegreatkhalid,435,667808,1,0
8.55568E+17,111,aryamaz_,435,667808,2,0
31674279,1188,ayocovi,435,667808,1,0
9.095E+17,363,babyfacexjackie,435,667808,1,0
1.11731E+18,448,_nodiak,435,6607,1,0
1.59468E+18,540,BlessingR_,435,667808,1,0
1.53965E+18,33,genuinemood1,435,435,1,0
4823029979,613,jayfromtha6ix,435,667808,2,1
807735338,528,zeekdassah,435,667808,1,0
1.03315E+18,293,franxiscoperxz,435,435,1,0
866805104,977,tylerstonebb,435,435,1,0
1.32437E+18,183,1novaaaa1,435,667808,1,0
540300899,194,Karlaivonx3,435,435,1,0
2612823212,140,palomas1229,435,379576,1,0
1643133684,331,_khush1,435,435,1,0
1.34768E+18,1196,mustyBrown_,435,667808,1,0
1143807818,204,ccoleman798,435,47324,1,0
230260458,1015,eyedeeuhs,435,667808,1,0
2326242698,147,_cordova95_,435,435,1,0
1.33886E+18,109,kidwiththefr0,435,435,1,0
9.21861E+17,15,ZW582,435,435,1,0
2508656232,293,brinception,435,435,1,0
7.16104E+17,109,lovemachinas,435,435,1,0
1.0796E+18,726,kailadionne,435,667808,1,0
726995684,204,Marcos_Bustaa,435,435,1,0
8.34429E+17,1315,Trapxficant3,435,667808,2,0
23789711,245,MightyMB,435,667808,1,0
8.39206E+17,981,hailiejjade,435,667808,1,0
540166634,75,ShelbyWarren98,435,435,1,0
9.71879E+17,12,lifeofisa1,435,435,1,0
1411516122,33,kissitbetterp,435,435,1,0
3346174265,27283,swishout,435,667808,1,0
1886684850,157,ytpm1e,435,435,2,0
279702272,439,jay_sa_lynn,435,435,1,0
417486789,618,amazinangelica,435,667808,2,0
1.31834E+18,33,nami31698913,435,435,2,1
8.11954E+17,151,jnlpz18,435,667808,1,0
1.40357E+18,2,TonyKoltsov,435,435,1,0
118136394,302,oscarGosei,435,667808,2,0
3122417261,329,Http_wasabi,435,35679,1,0
1.1497E+18,31,thomash24w,435,435,1,0
4845252396,75,TwistedJr_,435,435,1,0
8.2111E+17,44,Kikush_98,435,435,2,0
550524118,1108,daphgotthejuice,435,235871,1,0
2872218789,2164,JossNyaguse,435,667808,1,0
20876685,445,mariaggonzalez,435,899,1,0
2876337260,540,kjirstinhopfer,435,435,1,0
7.02628E+17,54,dhruv_tv,435,435,1,0
319961847,596,wmsims1,435,435,1,1
1.19593E+18,127,jjonesV11,435,435,1,0
118495635,3760,SaintDarii,435,667808,1,0
1.57882E+18,29,starlitdiamond,435,435,2,0
1.54456E+18,1,Princes14680698,435,435,1,1
1.1216E+18,108,chels_seech15,435,435,1,0
492711382,1450,mightbblue,435,667808,1,0
1.20672E+18,23,ShemaWhoshema,435,435,1,0
7.12835E+17,46,noah_1114,435,435,1,0
1.57493E+18,27,DeonceHudson,435,435,1,0
1.05366E+18,759,ryeforshort,435,435,1,0
3342341332,480,BrianaNoellll,435,435,2,0
2738356062,387,jeremyvallejos3,435,435,1,0
4670101993,168,Lijah_T_X,435,435,1,0
1.33707E+18,24,wilderhonorato,506,506,1,0
856061612,18,mariahenriksso,506,506,1,0
23236307,257,mzkeribb,506,506,2,0
1.51577E+18,8,iamnashayy,506,506,1,0
418117730,22,IamJarmsy,506,667808,1,0
495585566,710,kiana_dl,506,667808,1,0
509091091,214,jentran142,506,506,1,0
318191028,156,_flwrgrl,506,506,1,0
8.32093E+17,241,AndresQR9,506,667808,1,0
2259862254,89,Mr_Swegg,506,506,1,0
1489565652,279,Sawkkid,506,506,1,0
1.30862E+18,21,jayden051103,506,506,1,0
7.28747E+17,1460,BambiLovesYu,506,667808,1,0
2512493197,407,jakebeckmann1,506,506,1,0
1.03136E+18,177,Daila_Soul,506,121562,1,0
805366422,24,Essordr14,506,506,2,0
559849655,214,adc1198,506,506,1,0
280659903,1717,__therealimani,506,667808,1,0
1433859450,746,Music_Lover_D,506,39990,1,0
7.54122E+17,92,bil16amir,506,506,1,0
2557438478,615,stephaniekrosee,506,37418,1,0
1.00275E+18,675,OgKeee_,506,506,1,0
818164806,682,oddinnovate,506,667808,1,0
848662734,9,AdrienneGrace78,506,506,2,0
1.35176E+18,94,itsjustrobert_,506,506,1,0
2456699596,86,kgsheehan,506,506,1,0
422860363,348,tiinahua,506,506,2,0
1.34649E+18,176,_Erost_,506,506,1,0
1.62938E+18,12,jaaaaass__,506,506,1,0
1.40815E+18,47,Gumel__Sadiq,506,667808,1,0
222997156,1035,Two_Rich10,506,506,1,0
1537752218,395,_ThatGuyEvan,506,667808,1,0
3379089317,2384,HAYINREJ,506,667808,1,0
