id,time,type,prev_id,Engagement_index,Hop,Non_follower
2538234842,37418,like,2538234842,0,1,0
257729423,37418,like,257729423,0,1,0
9.07835E+17,37418,like,9.07835E+17,0,1,0
1.56094E+18,37418,like,1.56094E+18,0,3,0
2227583654,37418,like,2227583654,0,2,0
119258805_2,37418,like,119258805,2,1,0
1.17478E+18,37418,like,1.17478E+18,0,1,0
3959099301,37418,like,3959099301,0,1,0
1.28155E+18,37418,like,1.28155E+18,0,2,0
1.15633E+18,37418,like,1.15633E+18,0,1,1
1.02703E+18,37418,like,1.02703E+18,0,1,0
1538379757,37418,like,1538379757,0,1,0
1.19004E+18,37418,like,1.19004E+18,0,3,0
1.62871E+18,37418,like,1.62871E+18,0,1,1
351181843,37418,like,351181843,0,1,0
271071342,37418,like,271071342,0,2,0
8.91086E+17,37418,like,8.91086E+17,0,2,0
742758992,37418,like,742758992,0,1,0
3431692252,37418,like,3431692252,0,2,0
173002323,37418,like,173002323,0,2,0
1447922245,37418,like,1447922245,0,2,0
68962314,37418,like,68962314,0,1,0
2322646395,37490,like,2322646395,0,3,0
489912979,37490,like,489912979,0,1,0
18947616,37490,like,18947616,0,1,0
854080188,37490,like,854080188,0,1,0
974656839840419840_1,37490,like,9.74657E+17,1,1,0
1.0382E+18,37490,like,1.0382E+18,0,1,0
392956081,37490,like,392956081,0,1,0
1.53666E+18,37490,like,1.53666E+18,0,1,1
351799190,37490,like,351799190,0,1,0
179229506,37490,like,179229506,0,2,0
1.37273E+18,37490,like,1.37273E+18,0,1,1
1.11167E+18,37490,like,1.11167E+18,0,1,0
1.52216E+18,37490,like,1.52216E+18,0,2,0
1.35307E+18,37490,like,1.35307E+18,0,1,0
2688439827,37490,like,2688439827,0,2,0
1.29027E+18,37490,like,1.29027E+18,0,1,1
316571008,37490,like,316571008,0,2,0
177480542_1,37490,like,177480542,1,1,0
1273867279,37490,like,1273867279,0,1,0
1.46727E+18,37490,like,1.46727E+18,0,1,1
1.63217E+18,37490,like,1.63217E+18,0,1,0
503741807,37490,like,503741807,0,1,0
9.19534E+17,37490,like,9.19534E+17,0,1,0
1.23725E+18,37490,like,1.23725E+18,0,1,0
1.2741E+18,37490,like,1.2741E+18,0,3,0
84604482_2,37490,like,84604482,2,3,0
9.32653E+17,37490,like,9.32653E+17,0,2,0
1366078221100470272_1,37563,like,1.36608E+18,1,2,0
1.5154E+18,37563,like,1.5154E+18,0,1,0
3012726660_1,37563,like,3012726660,1,1,0
1330210567,37563,like,1330210567,0,1,0
508394839,37563,like,508394839,0,2,0
2347648352,37563,like,2347648352,0,1,0
39333982,37563,like,39333982,0,1,0
2616743304,37563,like,2616743304,0,1,0
1232989861084368896_1,37563,like,1.23299E+18,1,1,0
2704536143_1,37563,like,2704536143,1,1,0
614643621_1,37563,like,614643621,1,1,0
256851498,37563,like,256851498,0,2,0
917761680,37563,like,917761680,0,1,0
437153626,37563,like,437153626,0,1,0
161818585,37563,like,161818585,0,1,0
2315294531,37563,like,2315294531,0,1,0
520681338,37563,like,520681338,0,1,0
172609105,37563,like,172609105,0,1,0
3171120696_1,37563,like,3171120696,1,1,0
48532647,37563,like,48532647,0,2,0
3173093785,37563,like,3173093785,0,1,0
1573708896,37563,like,1573708896,0,1,0
1.57705E+18,37563,like,1.57705E+18,0,1,0
1370362188,37563,like,1370362188,0,1,0
1.6383E+18,37563,like,1.6383E+18,0,1,0
1.14038E+18,37563,like,1.14038E+18,0,3,0
1.15754E+18,37563,like,1.15754E+18,0,1,1
2737432911,37563,like,2737432911,0,1,0
1.58939E+18,37563,like,1.58939E+18,0,3,0
3078737529_1,37563,like,3078737529,1,1,0
28135572,37563,like,28135572,0,1,0
1.34516E+18,37563,like,1.34516E+18,0,1,0
1075420120783220741_1,37635,like,1.07542E+18,1,1,0
854829968_1,37635,like,854829968,1,2,0
1.11486E+18,37635,like,1.11486E+18,0,1,0
1.10181E+18,37635,like,1.10181E+18,0,1,0
551503489,37635,like,551503489,0,1,0
3215021121,37635,like,3215021121,0,2,0
590519422,37635,like,590519422,0,1,0
1.34965E+18,37635,like,1.34965E+18,0,1,0
953105286_1,37635,like,953105286,1,2,0
3278345888,37635,like,3278345888,0,1,0
29326128,37635,like,29326128,0,2,0
1.23701E+18,37635,like,1.23701E+18,0,1,0
1231624316_1,37635,like,1231624316,1,3,0
1122256626201899008_1,37635,like,1.12226E+18,1,1,0
2568643679_1,37635,like,2568643679,1,1,0
4041480794,37635,like,4041480794,0,1,0
3364839574,37635,like,3364839574,0,1,0
608686153,37635,like,608686153,0,2,0
2219371785_1,37635,like,2219371785,1,1,0
1.53042E+18,37635,like,1.53042E+18,0,3,0
2269659444,37635,like,2269659444,0,1,1
3348690347,37635,like,3348690347,0,3,0
8.23984E+17,37635,like,8.23984E+17,0,1,0
1.05044E+18,37635,like,1.05044E+18,0,1,0
7.89677E+17,37635,like,7.89677E+17,0,2,1
1195101126,37635,like,1195101126,0,1,0
3201227015_1,37708,like,3201227015,1,2,0
723596884397424640_1,37708,like,7.23597E+17,1,1,0
1494375743635304457_1,37708,like,1.49438E+18,1,2,0
1.28861E+18,37708,like,1.28861E+18,0,1,0
1.05582E+18,37708,like,1.05582E+18,0,1,0
893202121,37708,like,893202121,0,1,0
1245135921311293447_1,37708,like,1.24514E+18,1,1,0
1.15769E+18,37708,like,1.15769E+18,0,1,0
2555387929,37708,like,2555387929,0,2,0
1423667707,37708,like,1423667707,0,2,0
1.30191E+18,37708,like,1.30191E+18,0,1,0
1235294578896445444_1,37708,like,1.23529E+18,1,1,0
8.05469E+17,37708,like,8.05469E+17,0,1,0
618940185,37708,like,618940185,0,1,0
616547836,37708,like,616547836,0,2,0
1206407180120973314_1,37708,like,1.20641E+18,1,2,0
1448826632,37708,like,1448826632,0,1,0
1.28819E+18,37708,like,1.28819E+18,0,2,0
2372295742,37708,like,2372295742,0,1,0
